# lemma	p1sg	p2sg	p3sg	p1pl	p2pl	p3pl	imp2sg	imp1pl	imp2pl	lptcp	passptcp	cvb-m	cvb-fn ("-" = derive)
pitvořit	-	-	-	-	-	-	-	-	-	-	-	pitvoře	-	-
pizdit	-	-	-	-	-	-	pizdi	pizděme	pizděte	-	pizděn	-	-	-
pištět	-	-	-	-	-	piští	pišti	pištěme	pištěte	-	pištěn	piště	pištíc	-
plachtit	-	-	-	-	-	-	plachti	plachtěme	plachtěte	-	plachtěn	-	-	-
plahočit	-	-	-	-	-	-	-	-	-	-	-	plahoče	-	-
plakat	pláču	pláčeš	pláče	pláčeme	pláčete	pláčou	-	-	-	-	-	-	-
planout	-	-	-	-	-	-	plaň	plaňme	plaňte	-	-	-	-
planět	-	-	-	-	-	planí	plaň	plaňme	plaňte	-	planěn	planě	planíc	-
platit	-	-	-	-	-	-	plať	plaťme	plaťte	-	placen	-	-
plavat	plavu	plaveš	plave	plaveme	plavete	plavou	-	-	-	-	-	-	-
plavčit	-	-	-	-	-	-	plavči	plavčeme	plavčete	-	-	plavče	-	-
plazit	-	-	-	-	-	-	-	-	-	-	-	plaze	-
plašit	-	-	-	-	-	-	-	-	-	-	-	plaše	-
plemenit	-	-	-	-	-	-	plemeň	plemeňme	plemeňte	-	plemeněn	-	-	-
plenit	-	-	-	-	-	-	pleň	pleňme	pleňte	-	pleněn	-	-
plesnivět	-	-	-	-	-	-	plesnivěj	plesnivějme	plesnivějte	-	plesnivěn	plesnivěje	plesnivějíc	-
pletichařit	-	-	-	-	-	-	-	-	-	-	-	pletichaře	-
plevelit	-	-	-	-	-	-	-	-	-	-	-	plevele	-	-
plešatět	-	-	-	-	-	plešatí	plešať	plešaťme	plešaťte	-	plešatěn	plešatě	plešatíc	-
plichtit	-	-	-	-	-	-	plichti	plichtěme	plichtěte	-	plichtěn	-	-	-
plnit	-	-	-	-	-	-	plň	plňme	plňte	-	plněn	-	-
plodit	-	-	-	-	-	-	ploď	ploďme	ploďte	-	plozen	-	-
plout	pluji	pluješ	pluje	plujeme	plujete	plujou	pluj	plujme	plujte	plul	plut	pluje	plujíc	-
ploužit	-	-	-	-	-	-	plouži	ploužeme	ploužete	-	-	plouže	-
plovat	plovu	ploveš	plove	ploveme	plovete	plovají	plovej	plovejme	plovejte	-	plován	plovaje	plovajíc	-
plstit	-	-	-	-	-	-	-	-	-	-	plstěn	-	-	-
plstnatět	-	-	-	-	-	-	plstnatěj	plstnatějme	plstnatějte	-	plstnatěn	plstnatěje	plstnatějíc	-
plužit	-	-	-	-	-	-	-	-	-	-	-	pluže	-	-
plynout	-	-	-	-	-	-	plyň	plyňme	plyňte	-	-	-	-
plát	plám	pláš	plá	pláme	pláte	-	-	-	-	-	-	-	-
plést	pletu	pleteš	plete	pleteme	pletete	pletou	pleť	pleťme	pleťte	pletl	pleten	pleta	pletouc
plísnit	-	-	-	-	-	-	plísni	-	-	-	-	-	-
plít	pleji	pleješ	pleje	plejeme	plejete	plejou	plej	plejme	plejte	plel	plet	pleje	plejíc	plela
plížit	-	-	-	-	-	-	pliž	pližme	pližte	-	-	plíže	-
pnout	-	-	-	-	-	-	-	-	-	pjal	-	-	-
pnít	-	-	-	-	-	-	-	-	-	pňal	pňat	-	-	pňala
poalbánštit	-	-	-	-	-	-	-	-	-	-	poalbánštěn	-	-	-
poamerikánštit	-	-	-	-	-	-	poamerikánšti	poamerikánštěme	poamerikánštěte	-	poamerikánštěn	-	-	-
poameričtit	-	-	-	-	-	-	poameričti	poameričtěme	poameričtěte	-	poameričtěn	-	-	-
poangličtit	-	-	-	-	-	-	poangličti	poangličtěme	poangličtěte	-	poangličtěn	-	-	-
poarabštit	-	-	-	-	-	-	poarabšti	poarabštěme	poarabštěte	-	poarabštěn	-	-	-
pobakalářštit	-	-	-	-	-	-	-	-	-	-	pobakalářštěn	-	-	-
pobarvit	-	-	-	-	-	-	pobarvi	pobarvěme	pobarvěte	-	-	-	-	-
poblahopřát	poblahopřeji	poblahopřeješ	poblahopřeje	poblahopřejeme	poblahopřejete	poblahopřejou	poblahopřej	poblahopřejme	poblahopřejte	-	poblahopřán	-	-	-
pobloudit	-	-	-	-	-	-	pobloudi	poblouděme	poblouděte	-	poblouzen	-	-
poblouznit	-	-	-	-	-	-	poblouzni	poblouzněme	poblouzněte	-	poblouzněn	-	-	-
pobláznit	-	-	-	-	-	-	poblázni	poblázněme	poblázněte	-	poblázněn	-	-
poblít	pobliji	pobliješ	poblije	poblijeme	poblijete	poblijou	poblij	poblijme	poblijte	poblil	poblit	-	-	poblila
pobouřit	-	-	-	-	-	-	pobouři	pobouřeme	pobouřete	-	-	-	-
pobořit	-	-	-	-	-	-	-	-	-	-	-	poboře	-	-
pobrat	poberu	pobereš	pobere	pobereme	poberete	poberou	pober	poberme	poberte	-	-	-	-
pobratřit	-	-	-	-	-	-	pobratři	pobratřeme	pobratřete	-	-	-	-	-
pobrečet	-	-	-	-	-	pobrečí	pobreč	pobrečme	pobrečte	-	-	-	-	-
pobrněnštit	-	-	-	-	-	-	-	-	-	-	pobrněnštěn	-	-	-
pobulharštit	-	-	-	-	-	-	pobulharšti	pobulharštěme	pobulharštěte	-	pobulharštěn	-	-	-
pobíjet	-	-	-	-	-	pobíjejí	pobíjej	pobíjejme	pobíjejte	-	-	pobíjeje	pobíjejíc
pobít	pobiji	pobiješ	pobije	pobijeme	pobijete	pobijou	pobij	pobijme	pobijte	pobil	pobit	-	-
pobízet	-	-	-	-	-	pobízejí	pobízej	pobízejme	pobízejte	-	-	pobízeje	pobízejíc	-
pobýt	pobudu	pobudeš	pobude	pobudeme	pobudete	pobudou	pobuď	pobuďme	pobuďte	pobyl	-	-	-
pocejtit	-	-	-	-	-	-	pocejť	pocejťme	pocejťte	-	pocejtěn	-	-	-
pochcat	pochčiji	pochčiješ	pochčije	pochčijeme	pochčijete	pochčijou	pochčij	pochčijme	pochčijte	-	-	-	-	-
pochodit	-	-	-	-	-	-	pochoď	pochoďme	pochoďte	-	pochozen	-	-	-
pochovat	pochovám	pochováš	pochová	pochováme	pochováte	pochovají	pochovej	pochovejme	pochovejte	-	pochován	-	-
pochválit	-	-	-	-	-	-	pochval	pochvalme	pochvalte	-	-	-	-
pochytit	-	-	-	-	-	-	pochyť	pochyťme	pochyťte	-	pochycen	-	-	-
pocházet	-	-	-	-	-	pocházejí	pocházej	pocházejme	pocházejte	-	-	pocházeje	pocházejíc
pocpat	pocpu	pocpeš	pocpe	pocpeme	pocpete	pocpou	pocpi	pocpěme	pocpěte	-	-	-	-	-
poctít	poctím	poctíš	poctí	poctíme	poctíte	poctí	pocti	poctěme	poctěte	poctil	poctěn	-	-	poctila
pocvičit	-	-	-	-	-	-	-	-	-	-	-	pocviče	-	-
pocítit	-	-	-	-	-	-	pociť	pociťme	pociťte	-	pocítěn	-	-
podařit	-	-	-	-	-	-	-	-	-	-	-	podaře	-	-
podbarvit	-	-	-	-	-	-	podbarvi	podbarvěme	podbarvěte	-	-	-	-	-
podbíjet	-	-	-	-	-	podbíjejí	podbíjej	podbíjejme	podbíjejte	-	-	podbíjeje	podbíjejíc	-
podbít	podbiji	podbiješ	podbije	podbijeme	podbijete	podbijou	podbij	podbijme	podbijte	podbil	podbit	-	-	podbila
podbízet	-	-	-	-	-	podbízejí	podbízej	podbízejme	podbízejte	-	-	podbízeje	podbízejíc	-
podcenit	-	-	-	-	-	-	podceň	podceňme	podceňte	-	podceněn	-	-
podchladit	-	-	-	-	-	-	podchlaď	podchlaďme	podchlaďte	-	podchlazen	-	-	-
podchytit	-	-	-	-	-	-	podchyť	podchyťme	podchyťte	-	podchycen	-	-	-
podcházet	-	-	-	-	-	podcházejí	podcházej	podcházejme	podcházejte	-	-	podcházeje	podcházejíc	-
podebrat	podeberu	podebereš	podebere	podebereme	podeberete	podeberou	podeber	podeberme	podeberte	-	-	-	-	-
podehnít	podehniji	podehniješ	podehnije	podehnijeme	podehnijete	podehnijou	podehnij	podehnijme	podehnijte	podehnil	podehnit	-	-	podehnila
podehrát	podehraji	podehraješ	podehraje	podehrajeme	podehrajete	podehrajou	podehraj	podehrajme	podehrajte	-	podehrán	-	-	-
podejet	podejedu	podejedeš	podejede	podejedeme	podejedete	podejedou	podejeď	podejeďme	podejeďte	-	podejet	-	-	-
podejmout	-	-	-	-	-	-	-	-	-	podjal	podjat	-	-
podejít	podejdu	podejdeš	podejde	podejdeme	podejdete	podejdou	podejdi	podejděme	podejděte	podešel	-	-	-	podešla
podemlít	podemelu	podemeleš	podemele	podemeleme	podemelete	podemelou	podemel	podemelme	podemelte	podemlel	podemlet	-	-	podemlela
podeplout	podepluji	podepluješ	podepluje	podeplujeme	podeplujete	podeplujou	podepluj	podeplujme	podeplujte	podeplul	podeplut	-	-	podeplula
podepnout	-	-	-	-	-	-	-	-	-	podepjal	-	-	-	podepjala
podepsat	podepíši	podepíšeš	podepíše	podepíšeme	podepíšete	podepíšou	podepiš	podepišme	podepište	-	-	-	-
podepřít	podepřu	podepřeš	podepře	podepřeme	podepřete	podepřou	podepři	podepřeme	podepřete	podepřel	podepřen	-	-
podestavět	-	-	-	-	-	podestaví	podestav	podestavme	podestavte	-	podestavěn	-	-	-
podestlat	podestelu	podesteleš	podestele	podesteleme	podestelete	podestelou	podestel	podestelme	podestelte	-	-	-	-	-
podestřít	podestřu	podestřeš	podestře	podestřeme	podestřete	podestřou	podestři	podestřeme	podestřete	podestřel	podestřen	-	-	podestřela
podetnout	-	-	-	-	-	-	-	-	-	podetnul	-	-	-	podetnula
podezdít	podezdím	podezdíš	podezdí	podezdíme	podezdíte	podezdí	podezdi	podezděme	podezděte	podezdil	podezděn	-	-	podezdila
podhodit	-	-	-	-	-	-	podhoď	podhoďme	podhoďte	-	podhozen	-	-	-
podhodnotit	-	-	-	-	-	-	podhodnoť	podhodnoťme	podhodnoťte	-	podhodnocen	-	-
podhrabat	podhrabu	podhrabeš	podhrabe	podhrabeme	podhrabete	podhrabou	-	-	-	-	-	-	-	-
podhrnout	-	-	-	-	-	-	podhrň	podhrňme	podhrňte	podhrnul	-	-	-	podhrnula
podhustit	-	-	-	-	-	-	podhusti	podhustěme	podhustěte	-	podhustěn	-	-	-
podjet	podjedu	podjedeš	podjede	podjedeme	podjedete	podjedou	podjeď	podjeďme	podjeďte	-	podjet	-	-	-
podjíždět	-	-	-	-	-	-	podjížděj	podjíždějme	podjíždějte	-	podjížděn	podjížděje	podjíždějíc	-
podklenout	-	-	-	-	-	-	podkleň	podkleňme	podkleňte	-	-	-	-	-
podkovat	podkovám	podkováš	podková	podkováme	podkováte	podkovají	podkovej	podkovejme	podkovejte	-	podkován	-	-
podkreslit	-	-	-	-	-	-	podkresli	podkresleme	podkreslete	-	-	-	-	-
podkročit	-	-	-	-	-	-	-	-	-	-	-	podkroče	-	-
podladit	-	-	-	-	-	-	podlaď	podlaďme	podlaďte	-	podladěn	-	-	-
podletět	-	-	-	-	-	podletí	podleť	podleťme	podleťte	-	podletěn	-	-	-
podloudničit	-	-	-	-	-	-	-	-	-	-	-	podloudniče	-	-
podložit	-	-	-	-	-	-	-	-	-	-	-	podlože	-	-
podlámat	podlámu	podlámeš	podláme	podlámeme	podlámete	podlámou	-	-	-	-	-	-	-	-
podlézt	podlezu	podlezeš	podleze	podlezeme	podlezete	podlezou	podlez	podlezme	podlezte	podlezl	podlezen	-	-
podlít	podleji	podleješ	podleje	podlejeme	podlejete	podlejou	podlej	podlejme	podlejte	podlil	podlit	-	-	podlila
podmanit	-	-	-	-	-	-	podmaň	podmaňme	podmaňte	-	podmaněn	-	-
podmastit	-	-	-	-	-	-	podmasti	podmastěme	podmastěte	-	podmaštěn	-	-	-
podmračit	-	-	-	-	-	-	-	-	-	-	-	podmrače	-	-
podmáčet	-	-	-	-	-	podmáčejí	podmáčej	podmáčejme	podmáčejte	-	-	podmáčeje	podmáčejíc	-
podmést	podmetu	podmeteš	podmete	podmeteme	podmetete	podmetou	podmeť	podmeťme	podmeťte	podmetl	podmeten	-	-	podmetla
podmínit	-	-	-	-	-	-	podmiň	podmiňme	podmiňte	-	podmíněn	-	-
podnajmout	podnajmu	podnajmeš	podnajme	podnajmeme	podnajmete	podnajmou	podnajmi	podnajměme	podnajměte	podnajal	podnajat	-	-	podnajala
podnapít	podnapiji	podnapiješ	podnapije	podnapijeme	podnapijete	podnapijou	podnapij	podnapijme	podnapijte	podnapil	podnapit	-	-	podnapila
podnést	podnesu	podneseš	podnese	podneseme	podnesete	podnesou	podnes	podnesme	podneste	podnesl	podnesen	-	-	podnesla
podnítit	-	-	-	-	-	-	-	-	-	-	podnícen	-	-
podojit	-	-	-	-	-	-	-	-	-	-	-	podoje	-	-
podovádět	-	-	-	-	-	-	podováděj	podovádějme	podovádějte	-	podováděn	podováděje	podovádějíc	-
podplatit	-	-	-	-	-	-	podplať	podplaťme	podplaťte	-	podplacen	-	-
podplavat	podplavu	podplaveš	podplave	podplaveme	podplavete	podplavou	-	-	-	-	-	-	-	-
podplazit	-	-	-	-	-	-	-	-	-	-	-	podplaze	-	-
podplout	podpluji	podpluješ	podpluje	podplujeme	podplujete	podplujou	podpluj	podplujme	podplujte	podplul	podplut	-	-	podplula
podplácet	-	-	-	-	-	podplácejí	podplácej	podplácejme	podplácejte	-	-	podpláceje	podplácejíc
podplést	podpletu	podpleteš	podplete	podpleteme	podpletete	podpletou	podpleť	podpleťme	podpleťte	podpletl	podpleten	-	-	podpletla
podpojistit	-	-	-	-	-	-	podpojisti	podpojistěme	podpojistěte	-	podpojištěn	-	-	-
podpořit	-	-	-	-	-	-	-	-	-	-	-	podpoře	-	-
podpálit	-	-	-	-	-	-	podpal	podpalme	podpalte	-	-	-	-
podrandit	-	-	-	-	-	-	-	-	-	-	podranděn	-	-	-
podrazit	-	-	-	-	-	-	-	-	-	-	-	podraze	-	-
podražit	-	-	-	-	-	-	-	-	-	-	-	podraže	-	-
podroušit	-	-	-	-	-	-	-	-	-	-	-	podrouše	-	-
podrtit	-	-	-	-	-	-	podrť	podrťme	podrťte	-	podrcen	-	-	-
podráždit	-	-	-	-	-	-	podráždi	podrážděme	podrážděte	-	podrážděn	-	-
podrážet	-	-	-	-	-	podrážejí	podrážej	podrážejme	podrážejte	-	-	podrážeje	podrážejíc
podrýt	podryji	podryješ	podryje	podryjeme	podryjete	podryjou	podryj	podryjme	podryjte	podryl	podryt	-	-	podryla
podrůst	podrostu	podrosteš	podroste	podrosteme	podrostete	podrostou	podrosť	podrosťme	podrosťte	podrostl	-	-	-	podrostla
podržet	-	-	-	-	-	podrží	podrž	podržme	podržte	-	-	-	-
podsadit	-	-	-	-	-	-	podsaď	podsaďme	podsaďte	-	podsazen	-	-	-
podskočit	-	-	-	-	-	-	-	-	-	-	-	podskoče	-	-
podsladit	-	-	-	-	-	-	-	-	-	-	podsladěn	-	-	-
podstoupit	-	-	-	-	-	-	podstup	podstupme	podstupte	-	-	-	-
podstrojit	-	-	-	-	-	-	-	-	-	-	-	podstroje	-	-
podstrčit	-	-	-	-	-	-	-	-	-	-	-	podstrče	-	-
podstřelit	-	-	-	-	-	-	-	-	-	-	-	podstřele	-	-
podsunout	-	-	-	-	-	-	podsuň	podsuňme	podsuňte	-	-	-	-	-
podsvítit	-	-	-	-	-	-	podsvíť	podsvíťme	podsvíťte	-	podsvícen	-	-	-
podsvětlit	-	-	-	-	-	-	podsvětli	podsvětleme	podsvětlete	-	-	-	-	-
podsít	podseji	podseješ	podseje	podsejeme	podsejete	podsejou	podsej	podsejme	podsejte	podsel	podset	-	-	podsela
podtočit	-	-	-	-	-	-	-	-	-	-	-	podtoče	-	-
podtáhnout	-	-	-	-	-	-	-	-	-	-	podtažen	-	-	-
podtáčet	-	-	-	-	-	podtáčejí	podtáčej	podtáčejme	podtáčejte	-	-	podtáčeje	podtáčejíc	-
podtéci	podteču	podtečeš	podteče	podtečeme	podtečete	podtečou	podteč	podtečme	podtečte	podtekl	podtečen	-	-	podtekla
podusit	-	-	-	-	-	-	-	-	-	-	podušen	-	-	-
podvinout	-	-	-	-	-	-	podviň	podviňme	podviňte	-	-	-	-	-
podvléci	podvleku	podvlečeš	podvleče	podvlečeme	podvlečete	podvlekou	podvlec	podvlecme	podvlecte	podvlekl	podvlečen	-	-	podvlekla
podvolit	-	-	-	-	-	-	-	-	-	-	-	podvole	-	-
podvracet	-	-	-	-	-	podvracejí	podvracej	podvracejme	podvracejte	-	-	podvraceje	podvracejíc	-
podvrátit	-	-	-	-	-	-	podvrať	podvraťme	podvraťte	-	podvrácen	-	-	-
podvádět	-	-	-	-	-	-	podváděj	podvádějme	podvádějte	-	podváděn	podváděje	podvádějíc
podvázat	podváži	podvážeš	podváže	podvážeme	podvážete	podvážou	podvaž	podvažme	podvažte	-	-	-	-	-
podvést	podvedu	podvedeš	podvede	podvedeme	podvedete	podvedou	podveď	podveďme	podveďte	podvedl	podveden	-	-	podvedla
podvěšet	-	-	-	-	-	podvěší	podvěš	podvěšme	podvěšte	-	-	-	-	-
podílet	-	-	-	-	-	podílejí	podílej	podílejme	podílejte	-	-	podíleje	podílejíc
podít	poději	poděješ	poděje	podějeme	podějete	podějou	poděj	podějme	podějte	poděl	-	-	-	poděla
podědit	-	-	-	-	-	-	poděď	poděďme	poděďte	-	poděděn	-	-
podělit	-	-	-	-	-	-	-	-	-	-	-	poděle	-	-
poděsit	-	-	-	-	-	-	-	-	-	-	poděšen	-	-	-
podřadit	-	-	-	-	-	-	podřaď	podřaďme	podřaďte	-	podřazen	-	-
podřídit	-	-	-	-	-	-	podřiď	podřiďme	podřiďte	-	podřízen	-	-
podřít	podřu	podřeš	podře	podřeme	podřete	podřou	podři	podřeme	podřete	podřel	podřen	-	-	podřela
podšít	podšiji	podšiješ	podšije	podšijeme	podšijete	podšijou	podšij	podšijme	podšijte	podšil	podšit	-	-
poevropštit	-	-	-	-	-	-	poevropšti	poevropštěme	poevropštěte	-	poevropštěn	-	-	-
pofinštit	-	-	-	-	-	-	pofinšti	pofinštěme	pofinštěte	-	pofinštěn	-	-	-
pofrancouzštit	-	-	-	-	-	-	pofrancouzšti	pofrancouzštěme	pofrancouzštěte	-	pofrancouzštěn	-	-	-
pofrčet	-	-	-	-	-	pofrčí	pofrč	pofrčme	pofrčte	-	-	-	-	-
pogermánštit	-	-	-	-	-	-	pogermánšti	pogermánštěme	pogermánštěte	-	pogermánštěn	-	-	-
pohanět	-	-	-	-	-	-	pohaň	pohaňme	pohaňte	-	pohaněn	-	-
pohašteřit	-	-	-	-	-	-	-	-	-	-	-	pohašteře	-	-
pohladit	-	-	-	-	-	-	pohlaď	pohlaďme	pohlaďte	-	pohlazen	-	-
pohledět	-	-	-	-	-	pohledí	pohleď	pohleďme	pohleďte	-	pohleděn	-	-	-
pohltit	-	-	-	-	-	-	pohlť	pohlťme	pohlťte	-	pohlcen	-	-
pohlížet	-	-	-	-	-	pohlížejí	pohlížej	pohlížejme	pohlížejte	-	-	pohlížeje	pohlížejíc	-
pohmoždit	-	-	-	-	-	-	pohmoždi	pohmožděme	pohmožděte	-	pohmožděn	-	-	-
pohnat	poženu	poženeš	požene	poženeme	poženete	poženou	požeň	požeňme	požeňte	-	-	-	-
pohnojit	-	-	-	-	-	-	-	-	-	-	-	pohnoje	-	-
pohodit	-	-	-	-	-	-	pohoď	pohoďme	pohoďte	-	pohozen	-	-	-
pohodlnět	-	-	-	-	-	pohodlní	pohodlň	pohodlňme	pohodlňte	-	pohodlněn	pohodlně	pohodlníc	-
pohonit	-	-	-	-	-	-	pohoň	pohoňme	pohoňte	-	pohoněn	-	-	-
pohoršit	-	-	-	-	-	-	pohorši	pohoršeme	pohoršete	-	-	-	-
pohostit	-	-	-	-	-	-	pohosti	pohostěme	pohostěte	-	pohoštěn	-	-	-
pohovořit	-	-	-	-	-	-	-	-	-	-	-	pohovoře	-	-
pohovět	-	-	-	-	-	pohoví	pohov	pohovme	pohovte	-	pohověn	-	-	-
pohořet	-	-	-	-	-	pohoří	pohoř	pohořme	pohořte	-	-	-	-	-
pohrabat	pohrabu	pohrabeš	pohrabe	pohrabeme	pohrabete	pohrabou	-	-	-	-	-	-	-	-
pohroužit	-	-	-	-	-	-	pohruž	pohružme	pohružte	-	-	-	-
pohrát	pohraji	pohraješ	pohraje	pohrajeme	pohrajete	pohrajou	pohraj	pohrajme	pohrajte	-	pohrán	-	-	-
pohrýzt	-	-	-	-	-	-	-	-	-	pohryzl	-	-	-	pohryzla
pohynout	-	-	-	-	-	-	pohyň	pohyňme	pohyňte	-	-	-	-	-
pohánět	-	-	-	-	-	-	poháněj	pohánějme	pohánějte	-	poháněn	poháněje	pohánějíc
poházet	-	-	-	-	-	poházejí	poházej	poházejme	poházejte	-	-	poházeje	poházejíc	-
pohřbít	pohřbím	pohřbíš	pohřbí	pohřbíme	pohřbíte	pohřbí	pohřbi	-	-	pohřbil	pohřben	-	-
pohřešit	-	-	-	-	-	-	-	-	-	-	-	pohřeše	-	-
pohřížit	-	-	-	-	-	-	pohřiž	pohřižme	pohřižte	-	-	-	-	-
poindiánštit	-	-	-	-	-	-	poindiánšti	poindiánštěme	poindiánštěte	-	poindiánštěn	-	-	-
poindičtit	-	-	-	-	-	-	poindičti	poindičtěme	poindičtěte	-	poindičtěn	-	-	-
poitalštit	-	-	-	-	-	-	poitalšti	poitalštěme	poitalštěte	-	poitalštěn	-	-	-
pojezdit	-	-	-	-	-	-	pojezdi	pojezděme	pojezděte	-	pojezděn	-	-	-
pojistit	-	-	-	-	-	-	pojisti	pojistěme	pojistěte	-	pojištěn	-	-
pojit	-	-	-	-	-	-	-	-	-	-	-	poje	-
pojmout	pojmu	pojmeš	pojme	pojmeme	pojmete	pojmou	pojmi	pojměme	pojměte	pojal	pojat	-	-
pojíst	pojím	pojíš	pojí	pojíme	pojíte	pojedí	pojez	pojezme	pojezte	pojedl	pojeden	-	-
pojít	pojdu	pojdeš	pojde	pojdeme	pojdete	pojdou	pojdi	pojděme	pojděte	pošel	-	-	-	pošla
pojíždět	-	-	-	-	-	-	pojížděj	pojíždějme	pojíždějte	-	pojížděn	pojížděje	pojíždějíc	-
pokadit	-	-	-	-	-	-	pokaď	pokaďme	pokaďte	-	pokaděn	-	-	-
pokalit	-	-	-	-	-	-	-	-	-	-	-	pokale	-	-
pokamenit	-	-	-	-	-	-	-	-	-	-	pokameněn	-	-	-
pokatoličit	-	-	-	-	-	-	-	-	-	-	-	pokatoliče	-	-
pokatoličtit	-	-	-	-	-	-	pokatoličti	pokatoličtěme	pokatoličtěte	-	pokatoličtěn	-	-	-
pokazit	-	-	-	-	-	-	-	-	-	-	pokažen	-	-
poklidit	-	-	-	-	-	-	pokliď	pokliďme	pokliďte	-	poklizen	-	-
poklonit	-	-	-	-	-	-	pokloň	pokloňme	pokloňte	-	pokloněn	-	-	-
poklábosit	-	-	-	-	-	-	-	-	-	-	-	poklábose	-	-
poklápět	-	-	-	-	-	-	poklápěj	poklápějme	poklápějte	-	poklápěn	poklápěje	poklápějíc	-
poklást	pokladu	pokladeš	poklade	poklademe	pokladete	pokladou	poklaď	poklaďme	poklaďte	pokladl	pokladen	-	-	pokladla
poklízet	-	-	-	-	-	poklízejí	poklízej	poklízejme	poklízejte	-	-	poklízeje	poklízejíc	-
pokoulet	-	-	-	-	-	pokoulejí	pokoulej	pokoulejme	pokoulejte	-	-	pokouleje	pokoulejíc	-
pokoupit	-	-	-	-	-	-	pokup	pokupme	pokupte	-	-	-	-	-
pokouřit	-	-	-	-	-	-	pokuř	pokuřme	pokuřte	-	-	-	-	-
pokoušet	-	-	-	-	-	pokoušejí	pokoušej	pokoušejme	pokoušejte	-	-	pokoušeje	pokoušejíc
pokovat	pokovám	pokováš	poková	pokováme	pokováte	pokovají	pokovej	pokovejme	pokovejte	-	pokován	pokovaje	pokovajíc	-
pokořit	-	-	-	-	-	-	-	-	-	-	-	pokoře	-	-
pokreslit	-	-	-	-	-	-	pokresli	pokresleme	pokreslete	-	-	-	-	-
pokrotit	-	-	-	-	-	-	pokroť	pokroťme	pokroťte	-	pokrocen	-	-	-
pokroutit	-	-	-	-	-	-	pokruť	pokruťme	pokruťte	-	pokroucen	-	-	-
pokročit	-	-	-	-	-	-	-	-	-	-	-	pokroče	-	-
pokrájet	-	-	-	-	-	pokrájejí	pokrájej	pokrájejme	pokrájejte	-	-	pokrájeje	pokrájejíc	-
pokrást	pokradu	pokradeš	pokrade	pokrademe	pokradete	pokradou	pokraď	pokraďme	pokraďte	pokradl	pokraden	-	-	pokradla
pokrátit	-	-	-	-	-	-	pokrať	pokraťme	pokraťte	-	pokrácen	-	-	-
pokrýt	pokreji	pokreješ	pokreje	pokrejeme	pokrejete	pokrejou	pokrej	pokrejme	pokrejte	pokryl	pokryt	-	-	pokryla
pokrčit	-	-	-	-	-	-	-	-	-	-	-	pokrče	-	-
pokurvit	-	-	-	-	-	-	pokurvi	pokurvěme	pokurvěte	-	-	-	-	-
pokusit	-	-	-	-	-	-	-	-	-	-	pokušen	-	-	-
pokvést	pokvetu	pokveteš	pokvete	pokveteme	pokvetete	pokvetou	pokveť	pokveťme	pokveťte	pokvetl	-	-	-	pokvetla
pokynout	-	-	-	-	-	-	pokyň	pokyňme	pokyňte	-	-	-	-
pokácet	-	-	-	-	-	pokácejí	pokácej	pokácejme	pokácejte	-	-	pokáceje	pokácejíc	-
pokálet	-	-	-	-	-	pokálejí	pokálej	pokálejme	pokálejte	-	-	pokáleje	pokálejíc	-
pokřesťanštit	-	-	-	-	-	-	pokřesťanšti	pokřesťanštěme	pokřesťanštěte	-	pokřesťanštěn	-	-	-
pokřtít	pokřtím	pokřtíš	pokřtí	pokřtíme	pokřtíte	pokřtí	pokřti	pokřtěme	pokřtěte	pokřtil	pokřtěn	-	-
poladit	-	-	-	-	-	-	polaď	polaďme	polaďte	-	poladěn	-	-	-
polahodit	-	-	-	-	-	-	polahoď	polahoďme	polahoďte	-	polahoděn	-	-	-
polatinštit	-	-	-	-	-	-	polatinšti	polatinštěme	polatinštěte	-	polatinštěn	-	-	-
polebedit	-	-	-	-	-	-	polebeď	polebeďme	polebeďte	-	polebeděn	-	-	-
polehčit	-	-	-	-	-	-	polehči	polehčeme	polehčete	-	-	-	-	-
polepšit	-	-	-	-	-	-	polepši	polepšeme	polepšete	-	-	-	-	-
poletnit	-	-	-	-	-	-	poletni	poletněme	poletněte	-	poletněn	-	-	-
poleštit	-	-	-	-	-	-	-	-	-	-	poleštěn	-	-	-
poležet	-	-	-	-	-	poleží	polež	poležme	poležte	-	-	-	-
polichotit	-	-	-	-	-	-	polichoť	polichoťme	polichoťte	-	polichocen	-	-	-
polidštit	-	-	-	-	-	-	polidšti	polidštěme	polidštěte	-	polidštěn	-	-	-
politikařit	-	-	-	-	-	-	-	-	-	-	-	politikaře	-	-
polobdít	-	-	-	-	-	-	-	-	-	polobděl	polobděn	polobdě	polobdíc	polobděla
pololežet	-	-	-	-	-	pololeží	pololež	pololežme	pololežte	-	-	pololeže	pololežíc	-
poloobléci	poloobleku	polooblečeš	poloobleče	polooblečeme	polooblečete	polooblekou	polooblec	polooblecme	polooblecte	polooblekl	polooblečen	-	-	polooblekla
poloobnažit	-	-	-	-	-	-	-	-	-	-	-	poloobnaže	-	-
poloodkrýt	poloodkryji	poloodkryješ	poloodkryje	poloodkryjeme	poloodkryjete	poloodkryjou	poloodkryj	poloodkryjme	poloodkryjte	poloodkryl	poloodkryt	-	-	poloodkryla
polootevřít	polootevřu	polootevřeš	polootevře	polootevřeme	polootevřete	polootevřou	polootevři	polootevřeme	polootevřete	polootevřel	polootevřen	-	-	polootevřela
